Name,Value
Law Enforcement (Land Equipment) : FBI,170600
Law Enforcement (Land Equipment) : Police,170700
Law Enforcement (Land Equipment) : US Secret Service (USSS),170800
Law Enforcement (Land Equipment) : TSA,170900
Law Enforcement (Land Equipment) : Coast Guard,171000
Law Enforcement (Land Equipment) : US Marshals Service,171100
Pack Animals,180000
Missile Support,190000
Missile Support : Transloader,190100
Missile Support : Transporter,190200
Missile Support : Crane/Loading Device,190300
Missile Support : Propellant Transporter,190400
Missile Support : Warhead Transporter,190500
Other Equipment : Antennae,200100
Other Equipment : Bomb,200200
Other Equipment : Booby Trap,200300
Other Equipment : CBRN Equipment,200400
Other Equipment : Computer System,200500
Other Equipment : Command Launch Equipment (CLE),200600
Other Equipment : Generator Set,200700
Other Equipment : Ground-based Midcourse Defense (GMD) Fire Control (GFC) Center,200800
Other Equipment : In-Flight Interceptor Communications System (IFICS) Data Terminal (IDT),200900
Other Equipment : Laser,201000
Other Equipment : Military Information Support Operations (MISO),201100
Other Equipment : Sustainment Shipments,201200
Other Equipment : Tent,201300
Other Equipment : Unit Deployment Shipments,201400
Other Equipment : Emergency Medical Operation,201500
Other Equipment : Emergency Medical Operation : Medical Evacuation Helicopter,201501
Land Mines : Land Mine,210100
Land Mines : Antipersonnel Land Mine (APL),210200
Land Mines : Antitank Mine,210300
Land Mines : Improvised Explosives Device (IED),210400
Land Mines : Less than lethal,210500
Sensors : Sensor,220100
Sensors : Sensor Emplaced,220200
Sensors : Radar,220300
Emergency Operation (Land Equipment),230000
Emergency Operation (Land Equipment) : Ambulance,230100
Emergency Operation (Land Equipment) : Fire Fighting/Fire Protection,230200
Manual Track (Land Equipment),240000
Unspecified,000000
Installation,110000
Installation : Aircraft Production/Assembly,110100
Installation : Ammunition and Explosives/Assembly,110200
Installation : Ammunition Cache,110300
Installation : Armament Production,110400
Installation : Black List Location,110500
Installation : Chemical-Biological-Radiological and Nuclear (CBRN),110600
Installation : Engineering Equipment Production,110700
Installation : Engineering Equipment Production : Bridge,110701
Installation : Equipment Manufacture,110800
Installation : Government Leadership,110900
Installation : Gray List Location,111000
Installation : Mass Grave Site,111100
Installation : Materiel,111200
Installation : Mine,111300
Installation : Missile and Space System Production,111400
Installation : Nuclear (Non CBRN Defense),111500
Installation : Printed Media,111600
Installation : Safe House,111700
Installation : White List Location,111800
Installation : Tented Camp,111900
Installation : Tented Camp : Displaced Persons / Refugee / Evacuees Camp,111901
Installation : Tented Camp : Training Camp,111902
Installation : Warehouse/Storage Facility,112000
Installation : Law Enforcement,112100
Installation : Law Enforcement : Bureau of Alcohol-Tobacco-Firearms and Explosives (ATF) (Department of Justice),112101
Installation : Law Enforcement : Border Patrol,112102
Installation : Law Enforcement : Customs Service,112103
Installation : Law Enforcement : Drug Enforcement Administration (DEA),112104
Installation : Law Enforcement : Department of Justice (DOJ),112105
Installation : Law Enforcement : Federal Bureau of Investigation (FBI),112106
Installation : Law Enforcement : Police,112107
Installation : Law Enforcement : Prison,112108
Installation : Law Enforcement : United States Secret Service (USSS),112109
Installation : Law Enforcement : Transportation Security Administration (TSA),112110
Installation : Law Enforcement : Coast Guard,112111
Installation : Law Enforcement : US Marshals Service,112112
Installation : Emergency Operation,112200
Installation : Emergency Operation : Fire Station,112201
Installation : Emergency Operation : Emergency Medical Operation,112202
Infrastructure : Agriculture and Food,120100
Infrastructure : Agriculture and Food : Agriculture Laboratory,120101
Infrastructure : Agriculture and Food : Animal Feedlot,120102
Infrastructure : Agriculture and Food : Commercial Food Distribution Center,120103
Infrastructure : Agriculture and Food : Farm/Ranch,120104
Infrastructure : Agriculture and Food : Food Distribution,120105
Infrastructure : Agriculture and Food : Food Production Center,120106
Infrastructure : Agriculture and Food : Food Retail,120107
Infrastructure : Agriculture and Food : Grain Storage,120108
Infrastructure : Banking- Finance- and Insurance,120200
Infrastructure : Banking- Finance- and Insurance : ATM,120201
Infrastructure : Banking- Finance- and Insurance : Bank,120202
Infrastructure : Banking- Finance- and Insurance : Bullion Storage,120203
Infrastructure : Banking- Finance- and Insurance : Economic Infrastructure Asset,120204
Infrastructure : Banking- Finance- and Insurance : Federal Reserve Bank,120205
Infrastructure : Banking- Finance- and Insurance : Financial Exchange,120206
